date,symbol,Open,High,Low,Close,Volume
2024-06-03,BX,112.8507,112.8879,108.5622,110.8971,4056900
2024-06-03,BXP,54.2289,54.3627,53.1763,53.5599,975300
2024-06-03,C,59.2108,59.2861,57.7051,58.2698,11373900
2024-06-03,CAH,95.5509,96.685,95.2988,96.4621,1774000
2024-06-03,CARR,62.007,62.0846,59.3975,60.1348,4750300
2024-06-03,CASY,327.5169,330.8752,324.6045,327.8736,215100
2024-06-03,CAT,331.2158,331.7307,316.524,321.9751,3878600
2024-06-03,CB,263.1945,263.3797,258.3595,259.9192,1107900
2024-06-03,CBOE,170.318,171.976,169.9746,171.6817,775200
2024-06-03,CBRE,88.64,88.72,86.41,86.59,1760700
2024-06-03,CCI,90.1009,90.9932,89.6285,90.2059,2891900
2024-06-03,CCL,14.9694,15.7863,14.9596,15.7568,43854800
2024-06-03,CDNS,287.31,289.67,281.26,286.15,1265700
2024-06-03,CDW,215.4277,216.3915,211.3893,215.3987,826600
2024-06-03,CEG,212.6224,214.2997,201.3253,205.4791,4922600
2024-06-03,CF,75.4571,76.9403,75.2574,76.579,2480700
2024-06-03,CFG,32.9923,33.0385,31.8084,32.1136,3849200
2024-06-03,CHD,103.7143,105.2612,103.7143,104.3856,1502800
2024-06-03,CHRW,82.3933,83.5517,82.2888,82.7161,1295500
2024-06-03,CHTR,287.25,289.62,282.51,286.22,751900
2024-06-03,CI,324.2281,328.15,322.905,325.0658,1500500
2024-06-03,CIEN,48.83,48.83,47.47,47.92,2608000
2024-06-03,CINF,111.2761,111.6365,109.5024,110.3561,405400
2024-06-03,CL,87.7669,88.5359,87.1309,87.7859,3197900
2024-06-03,CLX,120.0011,121.8414,119.4701,120.0286,1050600
2024-06-03,CMCSA,34.2805,34.3405,33.6635,33.9206,16700044
2024-06-03,CME,185.2165,186.1463,182.5094,183.8949,2035900
2024-06-03,CMG,62.7776,63.039,60.5928,61.5294,16625000
2024-06-03,CMI,270.6892,271.2171,261.7814,264.1812,808000
2024-06-03,CMS,58.7477,59.2238,58.3929,58.4769,2244400
2024-06-03,CNC,71.4,71.95,70.35,71.13,2708500
2024-06-03,CNP,28.8717,29.184,28.8055,29.0988,5116200
2024-06-03,COF,133.1018,133.6539,130.6418,132.8016,2002600
2024-06-03,COHR,61.05,70.33,60.49,70.1,10883000
2024-06-03,COIN,232.5,239.2,224.69,231.39,7333100
2024-06-03,COO,94.33,95.23,92.3,94.72,1675300
2024-06-03,COP,108.4019,108.5604,105.3249,106.1734,7129500
2024-06-03,COR,220.6998,226.8478,220.6998,226.3862,2028300
2024-06-03,COST,801.0387,817.7409,797.2162,805.3748,2008700
2024-06-03,CPAY,266.36,266.36,258.16,258.35,551700
2024-06-03,CPRT,53.06,53.55,52.31,52.65,4225500
2024-06-03,CPT,95.2208,96.8385,94.2741,95.2576,1042500
2024-06-03,CRH,80.3969,80.5332,76.6278,76.92,12180800
2024-06-03,CRL,209.65,210.06,204.95,207.93,742100
2024-06-03,CRM,230.5257,236.7845,226.1927,232.4908,19962700
2024-06-03,CRWD,79.8425,79.87,76.2775,77.1725,17458800
2024-06-03,CSCO,44.1721,44.2193,43.7561,44.1059,23295000
2024-06-03,CSGP,78.49,78.59,76.49,78.05,1951400
2024-06-03,CSX,32.6063,32.8098,31.8411,32.1414,9721700
2024-06-03,CTAS,166.9968,167.1267,164.4521,165.3641,1708800
2024-06-03,CTSH,63.4384,63.5726,62.4314,63.0835,4379100
2024-06-03,CTVA,54.3573,54.601,53.5579,54.1721,2310900
2024-06-03,CVNA,20.656,20.8,19.5102,19.792,11990500
2024-06-03,CVS,54.1876,55.3881,54.0684,55.1773,17087300
2024-06-03,CVX,146.9817,147.1546,142.4036,143.3138,9009900
2024-06-03,D,48.6689,48.904,48.2347,48.5422,5037000
2024-06-03,DAL,50.1199,50.305,49.1555,49.477,5403300
2024-06-03,DASH,110.25,110.82,108.17,110.82,2776900
2024-06-03,DD,98.7821,98.7821,96.6535,96.9662,3128988
2024-06-03,DDOG,111.0,111.438,108.29,109.34,5068300
2024-06-03,DE,364.1385,364.2646,353.6516,357.1149,1284200
2024-06-03,DECK,182.3083,184.4817,179.2383,181.095,1587000
2024-06-03,DELL,135.8323,136.016,124.2835,127.5983,41199200
2024-06-03,DG,128.4587,132.9915,126.9858,132.6209,3879600
2024-06-03,DGX,135.1249,136.4002,134.0797,135.3071,634300
2024-06-03,DHI,144.1905,144.4442,142.6784,143.3418,1911800
2024-06-03,DHR,253.7448,258.0159,253.2022,257.8285,3003200
2024-06-03,DIS,101.3286,101.3772,99.6847,99.9667,6908600
2024-06-03,DLR,135.1208,135.409,132.4342,132.9734,1196200
2024-06-03,DLTR,117.82,121.19,117.6,120.98,3673500
2024-06-03,DOC,17.1944,17.3763,17.0471,17.1251,4435400
2024-06-03,DOV,179.6809,180.0422,175.1113,177.0153,1250000
2024-06-03,DOW,50.3121,50.3471,48.4675,49.0183,4696600
2024-06-03,DPZ,484.207,502.1576,482.7702,500.9507,682800
2024-06-03,DRI,139.4535,141.8638,139.0161,140.654,932200
2024-06-03,DTE,107.0674,107.5637,106.4516,106.8376,1035000
2024-06-03,DUK,95.1511,95.8249,94.9019,95.4464,3429700
2024-06-03,DVA,146.27,147.3,144.28,145.61,834200
2024-06-03,DVN,45.4259,45.4725,43.6942,43.8338,8211700
2024-06-03,DXCM,118.16,118.38,114.33,115.23,4058300
2024-06-03,EBAY,52.2883,52.4721,51.4563,51.8626,6043100
2024-06-03,ECHO,19.44,19.67,19.15,19.19,1631500
2024-06-03,ECL,225.4654,227.5028,224.939,227.0544,1256000
2024-06-03,ED,87.7132,88.3255,86.6835,86.9061,2211800
2024-06-03,EFX,227.2912,228.056,224.1439,226.6245,476800
2024-06-03,EG,375.8743,378.0276,368.9144,371.7983,201500
2024-06-03,EIX,68.2402,68.6501,67.6878,67.9729,2351700
2024-06-03,EL,119.9446,120.9727,117.9364,119.3584,1702300
2024-06-03,ELV,511.0718,520.844,510.4593,519.4466,1238200
2024-06-03,EME,389.1277,389.7647,364.6057,371.3134,1102200
2024-06-03,EMR,108.5649,108.6612,104.692,105.0389,2870300
2024-06-03,EOG,115.4879,115.6739,110.0948,111.2478,3239500
2024-06-03,EQIX,730.9589,733.1136,715.1319,716.4667,451600
2024-06-03,EQT,40.6592,40.8338,39.32,39.7664,6901600
2024-06-03,ERIE,349.6606,354.0234,348.293,349.179,54600
2024-06-03,ES,53.4235,54.0094,53.1801,53.7931,2077300
2024-06-03,ESS,240.8729,242.1436,237.9541,239.9798,317300
2024-06-03,ETN,325.006,325.9791,310.0889,315.7229,2494500
2024-06-03,ETR,52.5691,52.785,52.1937,52.4518,3310800
2024-06-03,EVRG,50.1256,50.4378,49.7124,49.8502,2002300
2024-06-03,EW,88.41,88.86,86.89,87.86,2658200
2024-06-03,EXC,34.5492,34.5768,34.1352,34.2272,3995600
2024-06-03,EXE,85.9282,86.4965,84.3499,85.4725,2051600
2024-06-03,EXPD,118.2658,118.6957,116.136,118.4222,1401300
2024-06-03,EXPE,111.3957,112.9639,110.8138,112.5004,2532900
2024-06-03,EXR,130.6951,130.6951,128.9377,129.9688,545700
2024-06-03,F,10.7083,10.7695,10.5073,10.6559,53784100
2024-06-03,FANG,186.5447,186.9019,175.2928,179.269,2775100
2024-06-03,FAST,31.4055,31.4579,30.3953,30.6431,8076600
2024-06-03,FCX,51.6696,51.6696,50.0753,50.5905,10249400
2024-06-03,FDS,388.1954,394.0183,381.7222,383.2362,490900
2024-06-03,FDX,194.1449,194.6123,189.0342,190.4977,1749562
2024-06-03,FE,36.6173,36.8272,36.2886,36.672,2421900
2024-06-03,FFIV,169.55,169.68,166.32,166.91,518600
2024-06-03,FICO,1288.67,1294.9399,1274.55,1293.8199,143900
2024-06-03,FIS,70.9903,71.4204,70.289,71.1025,3221400
2024-06-03,FISV,149.48,150.05,146.76,148.47,2571900
2024-06-03,FITB,34.9174,34.9174,33.5129,34.0488,2991000
2024-06-03,FIX,329.4434,329.6321,304.0244,314.6231,481300
2024-06-03,FLEX,33.38,33.96,32.69,33.16,3844200
2024-06-03,FOX,31.265,31.5131,31.0218,31.4012,1061600
2024-06-03,FOXA,33.7643,34.1251,33.5596,33.9398,2853900
2024-06-03,FRT,91.7389,92.6931,91.6844,92.0479,388900
2024-06-03,FSLR,273.26,283.5,271.41,272.72,3279900
2024-06-03,FTNT,59.61,59.61,58.18,58.8,3565500
2024-06-03,FTV,55.6653,55.8444,54.0386,54.4341,2423367
2024-06-03,GD,288.157,289.6222,283.9048,285.6382,723500
2024-06-03,GDDY,138.84,140.63,138.39,140.29,1023600
2024-06-03,GE,163.9444,164.6057,156.9473,159.3455,5220500
2024-06-03,GEHC,77.7491,78.4862,75.9463,76.8428,3059500
2024-06-03,GEN,23.9202,24.0353,23.479,23.7955,6012800
2024-06-03,GEV,178.177,178.2467,165.7396,169.6531,3434800
2024-06-03,GILD,59.6382,60.1854,58.5994,58.8312,8560900
2024-06-03,GIS,61.498,61.9635,60.5848,60.6564,4232600
2024-06-03,GL,81.5858,82.7133,80.4974,80.87,1482200
2024-06-03,GLW,35.9144,36.1553,35.7023,36.0108,5593000
2024-06-03,GM,43.8816,44.8576,43.8816,44.6429,15698500
2024-06-03,GNRC,148.98,148.99,139.75,141.37,1107700
2024-06-03,GOOG,172.2486,174.21,170.832,172.7835,20742800
2024-06-03,GOOGL,170.9136,172.8849,169.5467,171.5377,27459100
2024-06-03,GPC,133.5724,134.0424,131.72,132.8075,812400
2024-06-03,GPN,98.5002,99.19,96.0812,96.256,2198400
2024-06-03,GRMN,156.8281,157.4908,156.0791,156.7225,624000
2024-06-03,GS,438.4263,438.4263,430.1426,434.7096,1930700
2024-06-03,GWW,905.6914,905.6914,862.4038,872.1901,413800
2024-06-03,HAL,34.5938,34.6032,32.4823,32.7462,7969000
2024-06-03,HAS,54.9791,55.0803,53.4249,53.9583,2061600
2024-06-03,HBAN,12.6652,12.6742,12.2216,12.3755,18831800
2024-06-03,HCA,331.0674,333.7571,321.5357,326.5912,1109000
2024-06-03,HD,315.0342,315.0342,308.6041,309.7089,3712800
2024-06-03,HIG,98.8402,98.8787,96.9541,97.7817,1123900
2024-06-03,HII,243.5541,244.0504,238.4383,238.9728,196500
2024-06-03,HLT,199.7156,200.4022,194.9991,197.1782,1761100
2024-06-03,HON,192.5289,192.5289,189.8557,191.2443,2472000
2024-06-03,HOOD,21.9,22.4,20.73,21.28,26098100
2024-06-03,HPE,16.9031,17.0635,16.6577,16.9408,22762900
2024-06-03,HPQ,32.8473,33.0723,31.3534,31.7854,12390700
2024-06-03,HRL,28.1343,28.4606,27.7083,28.0165,3096800
2024-06-03,HSIC,69.39,69.87,68.91,69.68,783200
2024-06-03,HST,15.6099,15.7223,15.5148,15.6964,5599800
2024-06-03,HSY,184.3537,185.5386,176.1619,183.2621,1108000
2024-06-03,HUBB,381.0498,381.8569,365.287,375.1084,567562
2024-06-03,HUM,345.8371,354.3382,345.4295,353.4357,1285100
2024-06-03,HWM,84.8017,84.9409,83.0319,84.1455,2019000
2024-06-03,IBKR,31.2179,31.4452,30.6841,31.2846,3973600
2024-06-03,IBM,156.4914,156.717,153.6631,155.3075,2776100
2024-06-03,ICE,130.3604,130.7775,128.5854,129.6329,2043400
2024-06-03,IDXX,495.28,498.42,486.99,492.43,473600
2024-06-03,IEX,202.0553,203.653,197.359,199.5764,581900
2024-06-03,IFF,91.1035,91.3029,90.1254,91.2459,1404600
2024-06-03,INCY,57.56,59.07,57.56,58.8,7764700
2024-06-03,INTC,30.8344,30.8741,29.8606,30.0991,35544900
2024-06-03,INTU,564.782,565.6749,552.0265,556.5498,1566900
2024-06-03,INVH,31.922,32.0505,31.6466,31.8577,1555700
2024-06-03,IP,41.0238,41.7973,40.4323,41.4515,4915400
2024-06-03,IQV,220.86,222.17,214.81,216.47,1393200
2024-06-03,IR,93.1607,93.5698,88.81,89.8478,3608200
2024-06-03,IRM,74.9457,75.1492,73.2069,74.6683,1194600
2024-06-03,ISRG,402.89,405.33,398.6,403.86,913100
2024-06-03,IT,420.14,424.27,416.93,424.01,385800
2024-06-03,ITW,229.9729,230.5599,225.3429,227.1135,1022200
2024-06-03,IVZ,14.4534,14.4717,14.1517,14.3071,2687100
2024-06-03,J,112.8424,112.8829,110.4064,111.6689,719579
2024-06-03,JBHT,157.9075,158.4749,154.1704,157.1738,808100
2024-06-03,JBL,118.9392,118.9392,115.5224,116.7776,768300
2024-06-03,JCI,69.9572,70.0444,68.504,69.4243,4976600
2024-06-03,JKHY,159.0411,160.2912,156.6573,158.2077,350700
2024-06-03,JNJ,138.4446,139.9959,137.9933,138.9053,7329200
2024-06-03,JPM,193.0826,193.1876,190.1049,192.6149,6444300
2024-06-03,KDP,32.0069,32.3063,31.8385,32.1566,5123600
2024-06-03,KEY,13.0939,13.121,12.623,12.786,12323300
2024-06-03,KEYS,139.87,139.87,136.12,137.01,1392500
2024-06-03,KHC,30.6203,30.7156,30.3044,30.3866,6283600
2024-06-03,KIM,17.27,17.5376,17.27,17.4216,4182900
2024-06-03,KKR,102.686,102.7452,99.2944,101.7198,3807100
2024-06-03,KLAC,75.8617,75.8775,72.3296,74.1576,5151000
2024-06-03,KMB,121.3155,122.0995,120.5315,121.5588,2184300
2024-06-03,KMI,17.6915,17.7279,17.5916,17.7097,14348500
2024-06-03,KO,58.4452,58.7994,58.2029,58.6502,9369000
2024-06-03,KR,49.5269,49.7269,49.1936,49.3936,5449700
2024-06-03,KVUE,17.2268,17.5238,17.2088,17.3168,15902600
2024-06-03,L,76.1371,76.3161,75.1232,75.4214,645300
2024-06-03,LDOS,142.7463,142.8826,139.8168,141.6271,1024400
2024-06-03,LEN,149.4405,150.1947,148.1182,149.6453,1661167
2024-06-03,LH,190.1854,192.898,190.0878,190.2829,614600
2024-06-03,LHX,215.1748,216.5404,213.2554,216.4353,877300
2024-06-03,LII,494.1706,500.6151,473.4659,486.0905,285700
2024-06-03,LIN,420.323,422.6853,416.3728,420.5069,1809000
2024-06-03,LITE,44.19,44.85,43.34,44.21,855400
2024-06-03,LLY,811.3199,825.5504,806.0708,818.637,2537200
2024-06-03,LMT,439.3839,443.6457,438.4504,440.8925,990100
2024-06-03,LNT,47.7354,48.1076,47.447,47.5493,1608400
2024-06-03,LOW,210.1631,211.4354,206.6331,207.3314,2480500
2024-06-03,LRCX,92.9158,93.4476,89.4139,91.8031,6806000
2024-06-03,LULU,311.26,314.13,305.79,306.62,2098500
2024-06-03,LUV,25.8638,26.8506,25.6171,26.2718,10037000
2024-06-03,LVS,43.1098,43.1765,42.4138,42.7666,4230500
2024-06-03,LYB,83.6129,83.7326,80.7828,81.6549,2770300
2024-06-03,LYV,94.12,94.54,93.35,94.35,1829200
2024-06-03,MA,437.5635,439.0633,432.0481,437.2774,2123800
2024-06-03,MAA,122.2224,122.9399,120.969,121.4322,475000
2024-06-03,MAR,226.9732,227.2376,221.3902,223.6919,1644000
2024-06-03,MAS,67.4705,67.7205,65.6439,66.0477,1460000
2024-06-03,MCD,244.3054,246.2187,242.0985,246.0293,4342800
2024-06-03,MCHP,92.1606,92.3583,88.6771,90.0235,4268400
2024-06-03,MCK,560.3584,569.0048,560.3584,567.6677,1055900
2024-06-03,MCO,391.1644,394.7794,388.4729,394.5436,660100
2024-06-03,MDLZ,63.7342,63.8742,62.7446,62.8753,6077900
2024-06-03,MDT,75.7337,76.6256,75.3713,76.3004,6151100
2024-06-03,MET,67.8749,67.9687,66.3187,66.9562,3178100
2024-06-03,META,466.8879,475.5542,464.29,473.4619,11279400
2024-06-03,MGM,40.17,40.47,39.38,40.21,3357100
2024-06-03,MKC,68.0026,68.5578,67.0991,67.6638,1624700
2024-06-03,MLM,564.0541,564.0541,543.312,556.2252,449900
2024-06-03,MMM,96.1083,96.5104,94.7677,95.5242,4508100
2024-06-03,MNST,25.905,26.045,25.7,25.945,53227600
2024-06-03,MO,38.5757,39.0868,38.5589,39.003,8197700
2024-06-03,MOS,28.5922,28.7767,27.1626,28.2141,3771800
2024-06-03,MPC,168.7661,168.9287,165.4074,167.2159,2513900
2024-06-03,MPWR,733.9479,734.1151,697.2382,719.6298,345000
2024-06-03,MRK,116.3396,119.2812,116.3396,118.7909,7702500
2024-06-03,MRNA,139.75,150.8,137.52,147.82,4941500
2024-06-03,MRSH,199.1823,200.0862,197.2975,198.5861,1167900
2024-06-03,MRVL,69.7627,70.7167,66.682,67.7851,12623300
2024-06-03,MS,92.3703,92.3703,90.8365,91.6646,5671200
2024-06-03,MSCI,479.992,481.5945,470.0468,476.3791,789900
2024-06-03,MSFT,408.332,409.2164,401.8365,406.3568,17484700
2024-06-03,MSI,354.0962,357.0088,351.4467,356.9114,585700
2024-06-03,MTB,141.9808,142.1684,137.5826,139.0737,775300
2024-06-03,MTD,1388.92,1405.45,1373.5699,1399.4301,164900
2024-06-03,MU,127.2179,127.9229,124.2592,127.2577,16134300
2024-06-03,NCLH,16.7,17.23,16.65,17.19,12801000
2024-06-03,NDAQ,57.3918,57.4209,56.424,56.8499,2599100
2024-06-03,NDSN,228.7143,228.7143,220.8457,222.5533,257200
2024-06-03,NEE,74.4643,74.6985,72.6097,72.7877,15410500
2024-06-03,NEM,40.3619,40.4675,40.0352,40.2466,7828900
2024-06-03,NFLX,64.522,64.678,62.727,63.379,23235000
2024-06-03,NI,27.2667,27.3606,26.807,26.8445,5819700
2024-06-03,NKE,89.1191,89.8074,88.676,89.006,9668100
2024-06-03,NOC,432.6656,436.7109,432.3188,432.7907,1085600
2024-06-03,NOW,131.96,132.874,129.09,132.022,9538500
2024-06-03,NRG,77.9962,78.1607,74.1075,75.781,4984900
2024-06-03,NSC,216.2675,216.3822,211.6679,214.0011,980900
2024-06-03,NTAP,113.1555,114.3357,110.3633,114.1438,3727900
2024-06-03,NTRS,79.1927,79.3892,77.6019,78.2383,1309100
2024-06-03,NUE,162.2887,163.1491,159.4079,161.2543,1442000
2024-06-03,NVDA,113.2979,114.673,111.6845,114.673,438392000
2024-06-03,NVR,7677.1802,7754.5,7596.75,7627.3198,17000
2024-06-03,NWS,27.5862,27.6845,27.3206,27.5763,476700
2024-06-03,NWSA,26.8893,26.9678,26.5947,26.7911,1957600
2024-06-03,NXPI,263.7022,265.5201,253.6467,258.2678,1273300
2024-06-03,O,47.024,47.1655,46.5818,47.1478,4398700
2024-06-03,ODFL,173.8283,175.266,165.675,166.7385,2440400
2024-06-03,OKE,72.2836,72.4536,70.4308,71.1916,2998900
2024-06-03,OMC,84.783,85.3495,82.3523,82.5716,1511200
2024-06-03,ON,74.01,74.49,71.35,73.19,3653700
2024-06-03,ORCL,114.6784,116.4347,114.493,116.3859,7256300
2024-06-03,ORLY,63.9567,64.3467,63.6,63.774,6589500
2024-06-03,OTIS,94.9547,95.108,93.3734,94.7151,2469100
2024-06-03,OXY,59.2943,59.3134,57.3598,57.7219,7562900
2024-06-03,PANW,148.21,148.5,145.565,147.24,4701000
2024-06-03,PAYX,111.0183,111.1662,109.7061,111.0276,1978400
2024-06-03,PCAR,100.5182,100.6396,97.5574,98.5288,2562100
2024-06-03,PCG,18.2336,18.2533,17.9089,17.9482,12104200
2024-06-03,PEG,69.7082,69.9667,68.7389,68.8128,2980400
2024-06-03,PEP,157.3673,157.5313,155.8275,156.0098,5032400
2024-06-03,PFE,24.6775,25.4266,24.6602,25.2371,38177200
2024-06-03,PFG,75.473,75.473,74.0051,74.5405,720100
2024-06-03,PG,154.3912,156.5668,154.1087,155.0693,5828400
2024-06-03,PGR,194.4963,194.7631,190.5505,192.5832,1827300
2024-06-03,PH,523.0182,523.0182,495.6775,502.4344,1029600
2024-06-03,PHM,115.5202,115.5202,113.0684,113.2645,1481400
2024-06-03,PKG,172.9759,172.9759,170.0625,171.8575,396500
2024-06-03,PLD,101.9646,102.1763,98.4574,98.8625,3262400
2024-06-03,PLTR,21.7,21.79,21.005,21.32,33876100
2024-06-03,PM,92.8049,94.5833,92.2366,94.3816,6332700
2024-06-03,PNC,146.221,146.5449,141.8621,143.4539,1450700
2024-06-03,PNR,79.5483,79.6556,77.0423,77.9101,1196400
2024-06-03,PNW,70.4615,71.7885,70.1412,70.3974,2645200
2024-06-03,PODD,177.4,185.3,172.07,181.42,676600
2024-06-03,PPG,124.2881,125.0069,122.8598,124.534,1563600
2024-06-03,PPL,27.0316,27.1146,26.8748,26.9947,4894900
2024-06-03,PRU,107.9543,107.9722,106.0026,107.0948,1106200
2024-06-03,PSA,248.2468,248.5817,245.8842,248.3735,472100
2024-06-03,PSKY,12.3008,12.4922,12.1381,12.2529,34518500
2024-06-03,PSX,132.0429,132.0707,128.0337,128.9339,2345700
2024-06-03,PTC,177.0,178.77,172.09,174.11,733600
2024-06-03,PWR,277.5846,278.7118,264.3672,271.3001,1046600
2024-06-03,PYPL,62.3447,62.8194,61.8898,62.7601,9039800
2024-06-03,QCOM,199.7339,201.0873,192.9191,196.255,12419500
2024-06-03,RCL,143.3187,146.1319,141.7912,145.9482,1850800
2024-06-03,REG,55.6686,56.2754,55.6595,56.0942,954400
2024-06-03,REGN,970.997,991.6818,970.1054,980.2299,533000
2024-06-03,RF,17.5554,17.601,17.0262,17.2634,5484900
2024-06-03,RJF,119.1984,119.1984,116.3675,117.2401,624200
2024-06-03,RL,181.6343,181.9836,178.2481,179.7714,920500
2024-06-03,RMD,203.4056,206.2633,200.0488,202.9652,1772300
2024-06-03,ROK,258.8083,258.8083,245.7568,249.0197,1149600
2024-06-03,ROL,44.3309,44.8745,44.1562,44.6901,1440500
2024-06-03,ROP,524.3164,527.8593,521.5411,527.6625,549900
2024-06-03,ROST,136.1186,137.9826,136.021,137.8167,2587200
2024-06-03,RSG,180.1528,181.499,179.3138,180.7869,1668700
2024-06-03,RTX,103.0443,104.3992,102.6408,103.1692,5908800
2024-06-03,RVTY,108.73,110.1513,107.3086,108.1435,826400
2024-06-03,SBAC,187.647,190.7984,186.9425,187.3328,681600
2024-06-03,SBUX,75.3108,77.617,75.2541,77.5792,12443400
2024-06-03,SCHW,71.0854,71.2019,69.9493,70.2698,4365000
2024-06-03,SHW,298.9931,299.6598,292.356,296.101,1971300
2024-06-03,SJM,101.9674,102.9553,101.5375,101.8393,1545300
2024-06-03,SLB,43.1743,43.1743,40.9852,41.2284,15482100
2024-06-03,SMCI,80.2,80.605,74.122,77.059,61558000
2024-06-03,SNA,257.8042,257.9267,250.2625,253.4677,216000
2024-06-03,SNPS,564.98,566.87,549.97,561.18,934200
2024-06-03,SO,74.1111,74.7707,73.6466,74.6778,4539700
2024-06-03,SOLV,59.34,59.87,56.81,57.05,1680600
2024-06-03,SPG,134.2832,135.0729,133.05,134.505,1770900
2024-06-03,SPGI,398.1765,401.736,394.8122,398.9386,1300110
2024-06-03,SRE,71.8277,72.3691,71.1275,71.6129,2172400
2024-06-03,STE,217.2463,223.4201,216.6309,223.088,530800
2024-06-03,STLD,129.8911,130.434,127.4581,128.5437,743400
2024-06-03,STT,70.6617,71.0359,69.6329,70.456,1984400
